"","rep","boot_mean","boot_median","boot_sd","boot_p05","boot_p95","fe_est","fe_se"
"5%418",419,2.01069454601186,2.0105331615493,0.00821472340117507,1.99718144960717,2.02411547631876,2.01044843676463,0.00927339037570681
"5%419",420,2.0087229112947,2.00909894395762,0.00822129084137116,1.99501410522736,2.02171000631018,2.00856791723534,0.0105586971323668
"5%420",421,1.99191743965784,1.99222753840666,0.00911633482912691,1.97687785626546,2.00645378137353,1.9917552053175,0.00761185445886734
"5%421",422,1.96727877748235,1.9674520755507,0.00951175738611598,1.95198766752481,1.98294349905511,1.96706584709459,0.0123470443077853
"5%422",423,2.00460302261459,2.004691965029,0.00854780402809011,1.99080501245169,2.01796425063815,2.00443041239652,0.011811805869769
"5%423",424,1.99444217209198,1.99406532414808,0.0100158850932668,1.97852403808858,2.01108423986414,1.9941277632921,0.0121742962872002
"5%424",425,2.01414214807698,2.01367610068971,0.00804929228916001,2.00097668871059,2.02715841878777,2.01371225187672,0.013310527811458
"5%425",426,1.98894800503476,1.9888282880243,0.00830244540049148,1.97591092105164,2.00280494843383,1.98897560420496,0.00855020137360341
"5%426",427,2.00948556041125,2.00942640793233,0.00747459139549268,1.99701534646794,2.02121268539741,2.00913980351886,0.00736569315780649
"5%427",428,1.99005310994351,1.99004164741359,0.00862861142461691,1.97616409084407,2.00401535277314,1.98998067440283,0.011099995739717
"5%428",429,2.00162850654309,2.00174542080834,0.00816032788955418,1.98781703261532,2.01476662278903,2.00166820912353,0.00891237902895187
"5%429",430,1.99107347905652,1.99134672332847,0.00793487195686608,1.97818721372262,2.00390748284126,1.9910081529079,0.0106609027945782
"5%430",431,2.00785993420594,2.00761794756069,0.00831610303064637,1.99446472017222,2.02183099248859,2.00815974733209,0.00885216332721136
"5%431",432,1.99233243087399,1.99201526371442,0.00951546068975883,1.97720659852143,2.00816896051114,1.99232889262777,0.0143454308218887
"5%432",433,1.99357165928998,1.99382982531547,0.00829676769341898,1.9796645489751,2.00750944624879,1.99340732587986,0.00760031375161804
"5%433",434,1.99824308468501,1.99869577852459,0.00965706805246075,1.98215354486748,2.01371975462257,1.99829146468802,0.0134222769054048
"5%434",435,2.00058796116326,2.00081693197396,0.0089445135620261,1.98612085825286,2.01515164888918,2.00055477747621,0.00827738111521739
"5%435",436,1.98646305330185,1.98624563968113,0.00946221180779607,1.97176832519066,2.00224910660247,1.98690819357168,0.0122454248896419
"5%436",437,1.99498600130485,1.9954414892549,0.00897226076766954,1.97965636481956,2.00950522118192,1.99504535399452,0.0100196237013155
"5%437",438,1.99725414939799,1.99719328061618,0.008411896438437,1.98358970374752,2.01101858297165,1.99730539786408,0.0127295621890999
"5%438",439,1.98609708286375,1.98592136358537,0.0103342251200477,1.96883322355445,2.00281959378108,1.98615838945156,0.0116645493543344
"5%439",440,2.00316553077073,2.00313163608399,0.00848555509839851,1.98888184455921,2.01706964758851,2.00309339184819,0.0108859451698269
"5%440",441,1.99112959652588,1.9913115013877,0.0108001781242119,1.97394091861282,2.00927665285599,1.99089153443326,0.0112811327497443
"5%441",442,2.00215071478927,2.00186457693335,0.00860851981997604,1.9878772874913,2.0162041238744,2.00190241569225,0.00810766619166701
"5%442",443,2.00024732894282,2.00032100619014,0.00874645335510904,1.9856806169029,2.01403497264102,1.99965858014867,0.0121865768445254
"5%443",444,2.00774693292302,2.00756696344895,0.00895221724109219,1.99292715403357,2.02230333217396,2.00788840436195,0.0119232259650408
"5%444",445,1.99712944861851,1.99705780154094,0.00889948420983222,1.98238801015593,2.01126608361009,1.99732111394497,0.0134012145481733
"5%445",446,1.99393370305662,1.99417860647517,0.00934171148842585,1.97847069377755,2.00928972759817,1.99329108468885,0.00981968201229022
"5%446",447,2.00404292343844,2.00399752035217,0.0085527609078668,1.98968822385596,2.01811846934348,2.00424786629097,0.0141038072779423
"5%447",448,2.00518324783122,2.00511866459861,0.00812497013055027,1.99237390251534,2.01799066365993,2.00534582035879,0.00708877193733661
"5%448",449,1.99417610094742,1.99415508650821,0.00850818692942274,1.97999713806272,2.00746323179962,1.9943376256725,0.0107879293641274
"5%449",450,1.99618079425021,1.99647408936024,0.0074864109377368,1.98370663495008,2.00781707822535,1.99602664136458,0.00942895464904236
"5%450",451,1.9984374387536,1.99825015954744,0.00912832654032335,1.98419366328976,2.01377576338501,1.99859424724584,0.00953701287663215
"5%451",452,2.0081860706684,2.00825244538419,0.00821658010256666,1.99463756761331,2.02177374779547,2.00814210351127,0.0114726856838366
"5%452",453,2.00695514106449,2.00702959434998,0.00912249054772588,1.9920172313905,2.02203467775446,2.00693488834056,0.0128033827120491
"5%453",454,1.98975762233273,1.98991808265978,0.00920030106401681,1.97448091919813,2.00443096030028,1.98987057969684,0.0120601264407027
"5%454",455,1.9898615994497,1.98982715791849,0.00881031754159735,1.97535205781924,2.00405143619258,1.99062698634961,0.00925162753658523
"5%455",456,2.00324533779535,2.00366633971812,0.0094603420463516,1.98790049068775,2.01856422969372,2.00360267514954,0.0109573730421594
"5%456",457,2.00144429331041,2.00139647623138,0.00898632191364616,1.98671864851152,2.01664582919344,2.00168875438694,0.0117304580583959
"5%457",458,2.00905522114535,2.00908368689185,0.00843788693838268,1.99460176353185,2.02333612519231,2.00898406164595,0.0110225864798882
"5%458",459,1.99851171580536,1.99855248845474,0.00760116301904531,1.98593745887661,2.0110540695611,1.99877197167788,0.0122746415156357
"5%459",460,1.9896018956539,1.98947301274674,0.00872244520259654,1.97545930396589,2.00413265220631,1.98963533548491,0.0126861387481721
"5%460",461,2.00404429904974,2.00414067295676,0.00840537960654873,1.99085679407117,2.01864835549788,2.00403228536131,0.00780058814212777
"5%461",462,2.00266988142764,2.00251849644419,0.00949792978492162,1.98730331592423,2.0188493761428,2.00264463329617,0.0120267429622108
"5%462",463,2.00318012160545,2.00341797604212,0.0103951663948148,1.985500570281,2.02016966297707,2.00303282990035,0.00800226851349502
"5%463",464,2.00001415919907,2.00017462285451,0.00849793183213017,1.98619683467249,2.01394654084372,1.9999575455523,0.00695876973424522
"5%464",465,1.99828745902488,1.99839376388881,0.00829119479507991,1.98460100421123,2.01168307544815,1.9983785919905,0.0104456576858096
"5%465",466,1.99750434742958,1.99741558114297,0.00911984702821511,1.98378717786784,2.0134065860605,1.99709604227782,0.00967549565319308
"5%466",467,1.99508266795393,1.99462863189846,0.00761063659298074,1.98281263921623,2.00778034644454,1.99527760350795,0.00954907810854014
"5%467",468,2.01528782853179,2.0151941517137,0.00709721381677149,2.00342649229905,2.02655782871942,2.01528905409162,0.00829145711865004
"5%468",469,2.00681275988892,2.00707564683979,0.00958467068969272,1.99121091627356,2.02183247880121,2.00636530580863,0.00947796684052261
"5%469",470,1.99620935072605,1.99652758884222,0.0106488859720675,1.97866977607758,2.0134907394752,1.99615713190791,0.0129154860346239
"5%470",471,1.9898881820699,1.98990881437237,0.00950506742641643,1.97469488860542,2.00514637390418,1.9896406606568,0.0132997086956249
"5%471",472,2.01073764289131,2.01094512210266,0.00967610678854007,1.99459353597025,2.02658565056942,2.0108325313716,0.0122021992919616
"5%472",473,2.00276810960909,2.00276855460561,0.0077900606476143,1.98979191477554,2.01551896779977,2.00303747726301,0.00910178774340858
"5%473",474,1.99089048897706,1.99086549357939,0.0103654766391978,1.97299512383937,2.00819358223087,1.99010445572519,0.0124729952935454
"5%474",475,2.00175909858582,2.00215015585533,0.00934478594289678,1.98630779828273,2.01591072807118,2.00221794226888,0.0123026442565083
"5%475",476,2.00272435215639,2.0028094458767,0.00795636351159154,1.98957541619436,2.01618035476694,2.00266329096838,0.00834331118833112
"5%476",477,1.99512620284543,1.99537803942443,0.00816888085385683,1.9818177921559,2.00878921703853,1.9953919805214,0.00725533191295374
"5%477",478,2.00461293528914,2.00475476312642,0.00888485799421548,1.99032284988502,2.01856576537873,2.00447334057774,0.00980184545682585
"5%478",479,2.01391256031457,2.01406316699258,0.00946988442166811,1.99748775895458,2.02909337386975,2.01372633898582,0.00934997711309767
"5%479",480,1.99710051837034,1.99666814310012,0.00986524740306358,1.98086028944857,2.01278535887336,1.99708183008647,0.0103824610945929
"5%480",481,1.9961847213771,1.99605256095618,0.00860399978318796,1.98312539692111,2.0108747689955,1.99601578573447,0.00794160966185342
"5%481",482,1.98566885278498,1.98573012669555,0.00872734163658683,1.9714584235922,2.00035375455662,1.98569173139858,0.0119367112529586
"5%482",483,1.9966419635925,1.99641737923746,0.00820726643263363,1.98306154655004,2.01079408580323,1.99682572305245,0.00938210405992107
"5%483",484,2.0023003601767,2.00245800557531,0.00869893868078238,1.98754191375929,2.01679040522191,2.00251873966081,0.012180811649884
"5%484",485,1.98457614207023,1.98448971522045,0.00798649338314949,1.97199820887203,1.99774967378605,1.98471315981178,0.0149607457917227
"5%485",486,2.00189893808451,2.00199187137774,0.00838881506075243,1.98856765369978,2.01552311185038,2.00253446190503,0.0112936990681724
"5%486",487,1.99689102111692,1.99727790338282,0.00855127945773457,1.98207548180791,2.01064778748032,1.99693342084746,0.0116138174022287
"5%487",488,1.98953819850869,1.98973961524666,0.00951344176985775,1.97387161632275,2.00541030752753,1.9897728644255,0.0115044998081734
"5%488",489,1.97639266638564,1.9763003156055,0.00866582066084825,1.96288159753593,1.99152338877744,1.97641755887785,0.0076303833127101
"5%489",490,1.98841886099984,1.98867578919002,0.0086420918912939,1.97419650818596,2.00271774759323,1.98848509439076,0.00985943904034973
"5%490",491,1.9891649393953,1.98927638291464,0.00794622712791539,1.97644570239242,2.0021495724474,1.98918264435965,0.00856578701619902
"5%491",492,2.01132269626546,2.01144710324203,0.00963949927765747,1.99583949724484,2.02764592503643,2.01121636657387,0.00785099790687739
"5%492",493,1.99338197965831,1.99347783865733,0.00858195244868126,1.97897030273008,2.00749046510946,1.99387428238255,0.0104214390260428
"5%493",494,2.00832339504845,2.00853333330722,0.00885565018094519,1.99337155982741,2.02306286421569,2.00843009348153,0.00857792724875629
"5%494",495,2.00769988809867,2.00786452379063,0.00974510986307651,1.99142539595177,2.02374878379851,2.00795568123451,0.00968880196066237
"5%495",496,2.00779132736846,2.00802579241287,0.00914149289469234,1.99266213072327,2.02260473316431,2.0073734373695,0.00971611712683129
"5%496",497,2.00290809132516,2.00288756358855,0.00785284916677531,1.99025341288488,2.01623888041973,2.00276058491198,0.0111630259121988
"5%497",498,1.9976882346428,1.99727306163525,0.00863363842667999,1.9845836395038,2.01249609222148,1.99764747133713,0.010981057217107
"5%498",499,1.98933912193695,1.98960068646222,0.00917727068650615,1.97410993258782,2.00374923313809,1.98977597527313,0.0140735206377222
"5%499",500,1.99348649322939,1.99381251646273,0.00811829162736505,1.98036359449406,2.00639809787467,1.99326354987962,0.0079355377514088
"5%500",501,1.98888742885942,1.98887045574418,0.00905326583740932,1.9742692071323,2.00370944275656,1.98875521396257,0.0130294368699185
"5%501",502,1.98353556164169,1.98357577513104,0.00924252846865723,1.96867955592794,1.99900342857006,1.98344407445161,0.0119171996399242
"5%502",503,1.99097886910431,1.99069807561452,0.00930097059225339,1.97552086409157,2.0062800222468,1.99131642072809,0.0132914835008667
"5%503",504,1.99726128263007,1.99720197544027,0.00965790250043788,1.98189528104805,2.01286576225189,1.99740120332835,0.00963750479260748
"5%504",505,2.01502199166501,2.0148580943802,0.00866218401500858,2.00122305430026,2.02926679294809,2.01529875824092,0.0104362658836499
"5%505",506,2.00136627364247,2.00125418830681,0.0093762193839894,1.9864860713306,2.0165969047658,2.00127069608617,0.014432384567651
"5%506",507,1.99863435970811,1.99895801948949,0.0110512951726703,1.97971397656091,2.01675185883764,1.99844235725454,0.012217842533967
"5%507",508,2.00026688848648,2.00042551587415,0.00759253253580812,1.98731826195478,2.01265416015246,2.00011446696342,0.0107241907485711
"5%508",509,2.00851509708617,2.00836590805547,0.00843120201561091,1.99404772736626,2.02207073227904,2.00840572902559,0.0148539828385867
"5%509",510,2.0093281966064,2.00915814358712,0.00778280415683472,1.99563946237166,2.02208638353593,2.00883845780472,0.00796213023610383
"5%510",511,1.99563242142292,1.99558105447392,0.00814577623908001,1.98231600480816,2.00944452046695,1.99568603094874,0.00855012309981905
"5%511",512,2.00836626393951,2.00813392934054,0.0105943520650814,1.99122291916186,2.02555099094162,2.00863134681887,0.00984535765558
"5%512",513,2.00057668304317,2.00099675586619,0.00881555716423301,1.9852749342835,2.01389660690379,2.00106575108479,0.0140592631833979
"5%513",514,1.98641046334213,1.98621690729844,0.00858458698929363,1.97232444398794,2.00061439684027,1.9868688588916,0.0145846245065001
"5%514",515,1.98428143221289,1.9843757415857,0.00755834117724383,1.97172923307127,1.99659303705145,1.98436469913193,0.00940211747046375
"5%515",516,1.99585997445638,1.99561513940031,0.0116157087431498,1.97729435876519,2.01482008593267,1.99494452414375,0.016507019214059
"5%516",517,1.99186305394593,1.99159814248098,0.00749975147327082,1.9794087490487,2.0042086064063,1.99191532832515,0.0132891336980646
"5%517",518,1.99443697716214,1.99428951638828,0.00942431215608504,1.97925924050398,2.01025810078137,1.9942922390801,0.0107070731412899
"5%518",519,1.98523653173133,1.98509648989768,0.00886357548991853,1.97025849084595,1.99933047319615,1.98575803532042,0.0113752790160258
"5%519",520,1.9968610775164,1.99674441434697,0.00958712300093486,1.98138388771576,2.0130900426839,1.9967321765093,0.0114169247352937
"5%520",521,1.99463038332229,1.99456585435993,0.00971675781731602,1.97808653742772,2.01093073688272,1.99454864118952,0.00980843931396757
"5%521",522,1.98645679678794,1.9864671893381,0.00858566151893081,1.97191593669457,2.0006559082252,1.98622586756823,0.0114117504931014
"5%522",523,1.98750334300252,1.98722702298609,0.00918921759125966,1.97192686590792,2.00295959753061,1.98752435263255,0.0114224927513207
"5%523",524,2.00115028552533,2.00078703331275,0.0098755857041932,1.98534737422802,2.01766086427152,2.00094024321172,0.0136879122346495
"5%524",525,2.01172870026919,2.01186987168845,0.00933597066900228,1.99610133115928,2.02703533075063,2.01122132910418,0.0128846910720532
"5%525",526,1.99992028720215,1.9997818806281,0.00814949082241532,1.98653711320432,2.01319645887757,2.00002825567288,0.0121736975912326
"5%526",527,2.01037002801508,2.01036371248353,0.00931170809653608,1.99561539979648,2.02603128092562,2.01007252356519,0.0148590345526417
"5%527",528,2.01475308997632,2.01481959402633,0.0106806926184819,1.9966980011173,2.03226767149324,2.01479945221068,0.012680099576008
"5%528",529,2.00506050139949,2.00535819988765,0.0088584529276248,1.99074151058212,2.0193393024281,2.00513449090172,0.00615153620860798
"5%529",530,1.99548638550576,1.99557143274366,0.00876981434454556,1.98129732755194,2.01015155829031,1.99546332949388,0.0144391300361529
"5%530",531,2.00285901242979,2.00283596510139,0.00879537198541493,1.98887146112243,2.01737035412331,2.00303364035993,0.00558387670146468
"5%531",532,1.99982547090956,1.99961084185724,0.00975003535699451,1.98456461664896,2.01496786263821,1.99962391981368,0.0129984232027283
"5%532",533,2.00018050146567,2.00005520591731,0.00998917223226022,1.98393203957114,2.01581635231735,2.00056696513522,0.0114840618903981
"5%533",534,1.9981866289278,1.99834287042469,0.0100587897853294,1.98191991256794,2.01459652975596,1.99840517985255,0.013063076667235
"5%534",535,2.00068604153815,2.00051261826005,0.00939343125140743,1.98514958827659,2.01587702216557,2.00046628964838,0.0101499187354954
"5%535",536,2.0025871123831,2.0024425787526,0.00827720546714698,1.98914983326492,2.01657150951656,2.00246621647615,0.00866600239188581
"5%536",537,1.98825613805072,1.98815960394224,0.00971178527056158,1.97246578920292,2.00469622689933,1.98805935495142,0.0138692721247034
"5%537",538,1.98825362700176,1.9882748898715,0.00875943198597218,1.97374289284983,2.00289845581971,1.98804247720093,0.0107335261879373
"5%538",539,2.00348500857632,2.00316571635495,0.0102770025944718,1.98677528359222,2.02083858573544,2.00334494053339,0.0146129037404215
"5%539",540,2.00818435986768,2.00773158912711,0.00881720416869985,1.99374545476387,2.02260325216058,2.00818661462354,0.00849984260788981
"5%540",541,2.00924412228779,2.00934055347865,0.00822769372518769,1.99600354679271,2.0230066369429,2.00926190959502,0.0111576333427712
"5%541",542,1.98419797952016,1.98409980512356,0.0088409651821578,1.96981301571299,1.99922673299672,1.98418150335964,0.0101645109295579
"5%542",543,2.0054835518587,2.00504722498568,0.00970954245597816,1.98928694508968,2.02134310976695,2.00581993052126,0.0107768183537278
"5%543",544,1.99312922320449,1.99327003128641,0.00889653631575255,1.97822799790314,2.00734684114145,1.99286129135244,0.0101653022640533
"5%544",545,2.00761578679279,2.00752213170862,0.0101719883121508,1.99056132728731,2.02412729125744,2.0075816725969,0.0115863928134786
"5%545",546,1.99705126948716,1.99713535683672,0.00723333796026432,1.98464637702213,2.00929422277617,1.99689795933158,0.00939386718561954
"5%546",547,2.00835511567864,2.00821053684728,0.00787370849675015,1.99532399121548,2.02127243990881,2.00827976911016,0.00923551481279127
"5%547",548,2.01944171904263,2.01906330202428,0.0101336739408778,2.00369806020865,2.03616858591786,2.01887901666793,0.011527476379385
"5%548",549,1.98303101733955,1.98321374271849,0.00767278388883116,1.97029749736832,1.99566652284094,1.98250233575646,0.00706720166565577
"5%549",550,1.97879797234135,1.97906249070432,0.00980238070617467,1.96217641998486,1.99437793861385,1.97854590592361,0.011791608565798
"5%550",551,1.99304778277965,1.9930647075167,0.00860714568074255,1.97940109414525,2.00656397423294,1.99271794470396,0.0111366737865401
"5%551",552,1.99196166380677,1.9918231550363,0.00866092874552044,1.97781084101181,2.00554868189998,1.99172699734107,0.0118876337402157
"5%552",553,2.0087008561987,2.00872699019762,0.00817542885841597,1.99574095400417,2.02177340901912,2.00918927894968,0.00957578382863189
"5%553",554,2.00374197627568,2.00357302100752,0.00779341999776351,1.99102703916473,2.01657882012321,2.00362747913868,0.00921696930155748
"5%554",555,2.00376718184332,2.00344196829823,0.00946830766809742,1.98832390223416,2.01903249688332,2.0042284800376,0.0158620166523372
"5%555",556,2.0088810618661,2.00869005148308,0.00913587619902978,1.99335837842133,2.02312751054265,2.00900466647146,0.0126168951449514
"5%556",557,1.99601187216462,1.99577214562974,0.0110399244782041,1.97795701713976,2.01446524706165,1.996160336385,0.0166668149646708
"5%557",558,2.00646512495571,2.00588711425623,0.00914622507851669,1.99177240214127,2.02159372453856,2.00667791811227,0.0117056773935666
"5%558",559,1.99262844016187,1.99265037186438,0.00890463521411647,1.97774646533551,2.00713797680544,1.99227473219179,0.0120115459649673
"5%559",560,1.99033175260891,1.99038604327277,0.00899577470067791,1.97597528708697,2.00442654927382,1.99008750536657,0.0115511804944515
"5%560",561,1.99597404127866,1.99572524551557,0.00761211571490244,1.98344981133791,2.00824095079675,1.99593365862328,0.00987356293838552
"5%561",562,1.99280142082302,1.99345787722784,0.00955878628151581,1.9767320624397,2.00713938073378,1.99274688837519,0.0127493027950228
"5%562",563,2.00539065279817,2.0054225596347,0.0100911306208419,1.98877682914726,2.02222915699247,2.00551197206721,0.0158234268874338
"5%563",564,1.99892453817302,1.99940873631223,0.0108930100663995,1.98034427176271,2.01664921514567,1.99841264242599,0.0104779537401565
"5%564",565,1.99645825195022,1.99667009087848,0.0103449220200874,1.97968407269973,2.01336405985758,1.99673130953579,0.00925729120064248
"5%565",566,2.00825775746943,2.00784768150153,0.0102665347966869,1.99135445920353,2.02550849681905,2.00811110084077,0.0122586039799166
"5%566",567,1.98813698273628,1.98824252729313,0.0094366680800603,1.97225991339655,2.00338698452226,1.98806861706152,0.0119189011164592
"5%567",568,2.00601018914615,2.00566564853811,0.00805373156698604,1.99319177144779,2.01915197304436,2.00585596562528,0.0124968943006004
"5%568",569,1.99760819323797,1.99750400289471,0.00863796162130306,1.98383679745945,2.01148181538565,1.99733276446456,0.010768225591015
"5%569",570,2.00749886164905,2.00798023841506,0.0103205405067234,1.99014848948026,2.02396346322588,2.00730454314008,0.0100058180610231
"5%570",571,1.99979160068427,1.99951892987513,0.00798909909713314,1.98721919942513,2.01335385638562,1.99976787177005,0.00707795856689631
"5%571",572,2.00827522993471,2.00828007998297,0.00959409897519329,1.99303469717193,2.02421484340162,2.00815231084579,0.0084978696878864
"5%572",573,1.99807409058467,1.99782220488983,0.00948357391896368,1.98249402039151,2.0132748626151,1.99822420048528,0.00938562900451822
"5%573",574,2.00179803455733,2.00177561785013,0.00882839046047955,1.98748160521597,2.01596131771159,2.0015520305664,0.00989776128980989
"5%574",575,1.98261903429601,1.98295158292738,0.00897911129475138,1.96723757421144,1.99715699909971,1.98241387405213,0.0130600264662024
"5%575",576,2.01138352925073,2.01142720167399,0.0102066911387437,1.99414622927608,2.02839039096134,2.01151982746119,0.010782081708979
"5%576",577,2.00263952954248,2.0022199872758,0.00927104914598904,1.988029227619,2.01761631125623,2.00314404691987,0.0109219051311807
"5%577",578,1.9820533162957,1.98214373596802,0.00896991872519053,1.96715991591753,1.99677392378027,1.98140090024604,0.0138693202854555
"5%578",579,1.99485580795904,1.99471652481908,0.00782742297448154,1.9820850618927,2.00793109868991,1.99513442858667,0.00666712127210448
"5%579",580,1.9887572110953,1.98860339964106,0.00942449910621725,1.97366950624812,2.00417497940309,1.98897984293328,0.0116701935997557
"5%580",581,2.01646765619013,2.01624227451601,0.0087804860374378,2.00228646462683,2.0303618201248,2.01681912865909,0.00910372876339405
"5%581",582,1.99671842085577,1.99716437782897,0.00933891782290234,1.98186071398588,2.01196826137357,1.99716713852373,0.00962493349754031
"5%582",583,1.99981180894521,1.99966200780327,0.00865235760688606,1.98597421734444,2.0140985646624,1.99968885256283,0.0154061212991481
"5%583",584,1.99723088654938,1.99739935515362,0.00993243745777623,1.98042027236276,2.01352526061915,1.99712650329827,0.0132406300955716
"5%584",585,2.00029455557538,2.00044362928347,0.00767337541683961,1.98803796380879,2.01310551022917,2.00068785594977,0.0125611508159243
"5%585",586,1.99451767199287,1.99474759365579,0.00911558827496825,1.97977389070791,2.00918382187072,1.99432832473034,0.0120604068484327
"5%586",587,2.00527962594938,2.00489731147661,0.00948416175923863,1.98931491004676,2.02035511031541,2.00537154119484,0.012659392004382
"5%587",588,2.01291903067977,2.01309988848554,0.00892715982714092,1.99765452756816,2.0274826531991,2.01281629073027,0.00806990346070666
"5%588",589,1.99559819245554,1.99552416252682,0.00814424577556623,1.98157812023227,2.00840912429048,1.99559317447917,0.00827693697131824
"5%589",590,1.9958980528,1.99589374274273,0.008555968907956,1.98157084870426,2.00973360529822,1.99629054097362,0.0109677235158552
"5%590",591,2.00111505322786,2.00106745999654,0.00839802983543179,1.98730999900177,2.01385281481579,2.00093444634748,0.0100267011579466
"5%591",592,2.00544749988896,2.00567243619023,0.0096750589265315,1.98904138843629,2.02054128622528,2.00559131820503,0.010273843287255
"5%592",593,2.00402003939115,2.00392275455672,0.0080970525411469,1.99088168135425,2.01722474711569,2.00466866298675,0.0123532044142325
"5%593",594,1.99047097740703,1.99070445534983,0.00753508786506105,1.97820770203444,2.00248700169465,1.99044982104422,0.0115924343932533
"5%594",595,1.99915935341775,1.99939566135106,0.00919597693886728,1.98347551858037,2.0143466437002,1.99934325078568,0.00849994531984531
"5%595",596,2.00862902348,2.00854934985432,0.00775563022881148,1.99571737052827,2.02137194991017,2.00892525102602,0.00823358151243356
"5%596",597,2.00087617011116,2.00084408418851,0.0100831580185858,1.98445885043318,2.01719544760128,2.00132586823395,0.0135746612761255
"5%597",598,1.99879402529887,1.99892192893406,0.00785593659458375,1.98574104649607,2.01158932073738,1.99924288999,0.00902306350179864
"5%598",599,1.99846740648719,1.99835419866803,0.00836341548299125,1.9847817798658,2.01221025477865,1.99795128861846,0.0104305857635145
"5%599",600,1.99852327484807,1.99851970798129,0.00797259508771708,1.98562736123573,2.01116870850951,1.99881045073174,0.0131663635334201
"5%600",601,2.01012677731069,2.00982128907825,0.00911219231848202,1.9954707107935,2.02534185341362,2.01067386532527,0.0101436529488864
"5%601",602,1.98842370165348,1.98841948268642,0.00833907969899463,1.9742228909983,2.00160721476943,1.98865926900639,0.0092783356793119
"5%602",603,2.00417376404954,2.00361297767832,0.0114325621757686,1.98619029019055,2.02301324047128,2.0042332247572,0.0129007970438391
"5%603",604,2.00826486797181,2.00815036415332,0.010134914162238,1.99146041266214,2.02521932196339,2.0084848234512,0.0129261522290423
"5%604",605,1.99011319587569,1.98987968117064,0.00770041561296267,1.97806873196736,2.00258925443269,1.99040018679903,0.0100980780205319
"5%605",606,2.00249087538531,2.00247682664692,0.00972284936119627,1.98659523673826,2.01870845449124,2.00204154441354,0.0108085334614639
"5%606",607,1.99462220980295,1.99481023098986,0.0117460398414369,1.97384658333279,2.01431755887883,1.99455778369482,0.0127937909494378
"5%607",608,1.98973068219241,1.98979002211695,0.0102925713239662,1.9726892305649,2.00600531790759,1.98979582105735,0.0122490251227696
"5%608",609,2.00371001381629,2.00383162210913,0.00786275482755563,1.99096582512072,2.01688791188484,2.00352388372182,0.0100355240958296
"5%609",610,2.00271879164915,2.00274320442086,0.00838230026618875,1.98912203685437,2.01637736877574,2.0025515823774,0.00940809027373398
"5%610",611,1.98437118441092,1.9843091095007,0.00908266334587855,1.96906376603987,1.99897875467279,1.98408773717095,0.0109767209064865
"5%611",612,1.9982794021608,1.99808869424645,0.00795269469942948,1.98536633107701,2.01235711447576,1.99825341288824,0.0114388268790924
"5%612",613,2.00168139794986,2.00182920123131,0.00787200799908319,1.98902884963327,2.0139589016839,2.00181819160649,0.00955506737044675
"5%613",614,1.99179581889974,1.99186892741246,0.0102808423943899,1.97542582969895,2.00859155910171,1.9920734833891,0.00924930484051133
"5%614",615,2.01647715095467,2.01648934773646,0.00904945145776694,2.00111135488498,2.03123420927767,2.01647674735721,0.00998035015814735
"5%615",616,1.9995194431959,1.99948460165958,0.0092599637521355,1.98446535034865,2.0152740805441,1.9998758096557,0.0137248828345627
"5%616",617,1.98812940842695,1.98822787843253,0.00919338153206395,1.97252299214636,2.00291629848151,1.98768083402169,0.00947287492671137
"5%617",618,1.9828405352229,1.98252910151303,0.00876786282764518,1.96876321087145,1.99733074708406,1.98285122512997,0.0135617307281664
"5%618",619,2.01787775430491,2.01804456970902,0.0107872933165587,2.00038848881126,2.03562821791245,2.0171817571327,0.0130588036144447
"5%619",620,2.0055738059902,2.00575189336721,0.00926553517638484,1.99031136581513,2.02108663436117,2.00549905932749,0.00956749079919018
"5%620",621,1.99760944052566,1.99781618699063,0.00728272440998362,1.98538517204975,2.00978381021208,1.99783481444081,0.00695123782182576
"5%621",622,2.00220227227148,2.00217778151092,0.00807533685223644,1.98950913784668,2.01596374475712,2.00232354362252,0.00881534140158228
"5%622",623,2.00549462822847,2.00563260751121,0.00887751637853069,1.99162604839803,2.02015401196662,2.00543429341095,0.0142447060044728
"5%623",624,2.00659591861099,2.00690984330647,0.00923984974143259,1.99053945187792,2.02151333449596,2.00637310159971,0.0114244798521833
"5%624",625,2.01739197814599,2.01758174725134,0.00932443505397233,2.00173597057234,2.03255000379573,2.0171689723603,0.0147825300089657
"5%625",626,1.9998528534442,1.99991971482907,0.00979897504773067,1.98379405687368,2.016303946754,1.9996535898648,0.0118031445995936
"5%626",627,2.00910784590638,2.00885749479007,0.0081801841053094,1.99561045768823,2.02338013626373,2.00946181002813,0.0135145163078492
"5%627",628,2.00839766488788,2.00864912115896,0.00768429934565085,1.99534350686648,2.02075770926384,2.0085900964065,0.0074933927733588
"5%628",629,2.00449604539359,2.00470866707205,0.00799218033758206,1.99113907555323,2.01733712111019,2.00469961333998,0.0123999640488396
"5%629",630,2.01323227314119,2.0131056018356,0.00806391788272774,2.00026625940242,2.02664972518143,2.01313538867673,0.0100516677761636
"5%630",631,2.01309583856726,2.01311141013032,0.00934640567291015,1.9973458390567,2.02847180716786,2.01251444259551,0.0123024796581713
"5%631",632,2.0047133455987,2.00469141223588,0.0107792789832547,1.98688160133782,2.02247384240642,2.00399754891323,0.0128402340661427
"5%632",633,2.00587476525146,2.00616182433397,0.00753362899211314,1.99350701620028,2.01807583723194,2.00594629102733,0.0089004108411659
